Gas,NFR/CRF Group,Source,Activity,Units,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Nitrogen oxides (NOx expressed as NO2),1A2a,Iron and steel - combustion plant,Natural gas,kilotonne,3.111308164,2.875797196,3.183174485,3.565164578,4.652314334,4.653245542,4.925856635,4.790365895,4.680483371,5.06670182,2.117101008,2.025842641,2.089630377,2.434875682,2.353627798,2.064305394,1.811687561,1.477283503,1.174180122,0.965003424,1.092995944,1.165142467,0.970978533,0.95787708,0.682304541,1.209435302,1.497433079,1.106152994,1.150076972,1.113582549,1.102614235,1.414089752,1.40263692
Nitrogen oxides (NOx expressed as NO2),1A2b,Autogenerators,Coal,kilotonne,7.527596919,8.042246516,7.622401874,9.38011661,8.087753067,8.514592652,11.13483348,10.71887706,11.19213314,9.004085027,7.130585539,7.21654581,7.792473442,6.48075314,6.029243484,6.510372208,6.3817897,5.722464958,5.319015805,4.257259188,3.728936744,3.436521339,2.889851743,0.088678051,0.049294925,0.047026519,0.038321959,0.035700826,0.039227131,0.031279542,0.030693371,0.024025323,0.024407236
Nitrogen oxides (NOx expressed as NO2),1A2b,Autogeneration - exported to grid,Coal,kilotonne,2.84642738,2.772620488,2.900940115,5.125030456,4.398049996,3.181959762,3.711611161,3.57295902,2.751294998,2.336949077,2.165653543,2.813074311,2.290329709,3.259637831,2.379197368,2.013201692,2.425738026,3.155250684,3.645046405,3.894968862,2.920063256,2.693786072,2.462269727,0.061004719,0.033509285,0.037612831,0.03019561,0.026420601,0.029553293,0.025497165,0.024418587,0.020922903,0.02483429
Nitrogen oxides (NOx expressed as NO2),1A2b,Non-Ferrous Metal (combustion),Coal,kilotonne,0.335975806,1.259322892,1.169979038,1.281513469,1.118680546,0.975008038,0.813823739,0.461187673,0.405085758,0.64664947,0.302205256,0.292564453,0.430564155,0.29446621,0.197006306,0.230345797,0.323617848,0.220556514,0.207100982,0.1865839,0.173550539,0.162624478,0.156861769,0.156655752,0.173054749,0.156573345,0.142152116,0.133349163,0.123091535,0.110782382,0.098883533,0.118988484,0.125143061
Nitrogen oxides (NOx expressed as NO2),1A2b,Non-Ferrous Metal (combustion),Fuel oil,kilotonne,0.666620928,1.124922816,1.14575472,0.791612352,1.062427104,0.812444256,0.5207976,0.563763402,0.354142368,0.333310464,0.199107674,0.737326436,0.712819533,0.504595008,0.49530306,0.497471026,0.600007062,0.547148063,0.01954771,0.019698031,0.02088977,0.022971901,0.008981789,0.009395573,0.009616095,0.006900444,0.006893915,0.006882918,0.007727867,0.007735093,0.006894499,0.006715933,0.006677176
Nitrogen oxides (NOx expressed as NO2),1A2b,Non-Ferrous Metal (combustion),Gas oil,kilotonne,0.454174681,0.471845295,0.472623956,0.466770712,0.448806973,0.419491141,0.461199396,0.452717569,0.48270222,0.483763104,0.631530743,0.904637004,0.82191674,0.464192688,0.277766855,0.606024787,0.327057042,0.234658309,0.009372092,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Nitrogen oxides (NOx expressed as NO2),1A2b,Non-Ferrous Metal (combustion),Natural gas,kilotonne,0.780871345,0.777760992,0.653519678,0.710370015,0.780871345,0.741819138,0.838067276,0.798669475,0.955915085,0.958852641,1.01950452,0.978551542,0.908050212,0.826144256,0.58968199,0.584302808,0.573604922,0.53179825,0.494155081,0.391576706,0.404223325,0.406606942,0.42391797,0.409341856,0.38770192,0.574297204,0.54696173,0.566253583,0.598022733,0.553878425,0.537586058,0.545824674,0.559172461
Nitrogen oxides (NOx expressed as NO2),1A2c,Ammonia production - combustion,Natural gas,kilotonne,5.329202393,5.32387408,5.46009807,5.454538356,5.449,4.387,4.279,1.673,2.561,2.02,1.866,1.334,1.9517,1.8049,1.7086,1.4731,0.7374,2.091,1.592,1.359,1.612,0.968,1.37,1.178,1.0148,1.397,1.242,1.239,1.2803,1.579,1.9256,1.368,1.072
Nitrogen oxides (NOx expressed as NO2),1A2c,Chemicals (combustion),Coal,kilotonne,5.569001275,6.204861439,5.944483247,5.040299034,4.974842212,4.116799405,2.96921947,2.375132603,1.603058148,1.558451805,0.886052707,1.603908237,1.758787856,1.860764302,1.689199607,1.875464902,1.733108247,1.736254872,1.763499387,1.585075312,1.584875097,1.935829912,1.509360674,1.125735747,0.858076277,0.460774221,0.379479393,0.287575479,0.299089786,0.303810726,0.301714328,0.286479021,0.273931939
Nitrogen oxides (NOx expressed as NO2),1A2c,Chemicals (combustion),Fuel oil,kilotonne,9.696548482,11.04903962,11.15250889,10.56125593,8.957482287,5.9051389,4.848274241,3.659438364,3.14103133,1.015709473,1.618422606,1.11132489,0.807278064,0.646231792,0.69064427,0.756262167,0.496580451,0.675437203,0.869488731,0.585530185,0.871561145,0.640174152,0.106603959,0.089129375,0.094376116,0.112256025,0.109502846,0.111564346,0.1174183,0.103876257,0.048423175,0.056538862,0.046898049
Nitrogen oxides (NOx expressed as NO2),1A2c,Chemicals (combustion),Gas oil,kilotonne,3.263813302,3.390798773,3.396394426,3.354331545,3.225239602,3.014568675,3.31429467,3.253342133,3.468819361,2.74606736,2.925196882,3.181900499,2.71261753,2.524624819,1.283129102,2.454762269,1.609030629,1.219850542,0.315306675,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Nitrogen oxides (NOx expressed as NO2),1A2c,Chemicals (combustion),Natural gas,kilotonne,4.434228581,2.930834382,3.473740491,5.599297167,6.702281599,6.583562167,6.988595223,7.625948502,7.659137091,8.467160665,9.114150522,8.923029485,8.106233451,8.058610568,7.939054732,6.798397017,6.690459361,5.584775405,6.118403343,4.575688602,4.669215156,4.4313656,4.571172964,3.888681609,3.364735784,3.627870517,3.257068662,3.291995218,3.921830584,4.002487929,3.961483671,4.033458572,3.503659919
Nitrogen oxides (NOx expressed as NO2),1A2c,Chemicals (combustion),OPG,kilotonne,3.464787451,3.949630896,3.880243985,3.848801774,4.11962998,4.160496306,4.154912008,3.981154224,4.078200793,4.341804072,3.572539185,3.302158587,3.133374657,3.531967472,3.73261666,3.554075441,3.786876689,3.921111532,3.024436382,2.767584454,3.02602989,3.187587544,3.124598962,2.624076861,2.04627964,2.34851391,2.335031081,2.239582494,2.184444951,2.088315268,2.03185275,1.200647651,1.112960812
Nitrogen oxides (NOx expressed as NO2),1A2c,Chemicals (combustion),Biomass,kilotonne,4.91E-05,5.52E-05,6.30E-05,7.35E-05,8.83E-05,0.000110496,0.000147458,0.000221681,9.88E-05,0.000252207,0.000307856,0.000269304,0.000629355,0.001035878,0.001490896,0.001099674,0.00136195,0.001391387,0.001179036,0.002061475,0.003011227,0.00273357,0.002693047,0.003377763,0.005451859,0.006416659,0.021307619,0.038871013,0.030042488,0.129638507,0.12485893,0.134321414,0.137444615
Nitrogen oxides (NOx expressed as NO2),1A2c,Methanol production - combustion,Natural gas,kilotonne,0.543135795,0.542086491,0.541041234,0.54,0.53,0.65,0.505,0.5,0.93,0.780681275,1.105643098,0.285761952,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Nitrogen oxides (NOx expressed as NO2),1A2c,Chemicals (combustion),Biogas,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.02881426,0.03523974,0.041564821,0.035842129
Nitrogen oxides (NOx expressed as NO2),1A2d,"Pulp, Paper and Print (combustion)",Coal,kilotonne,3.974652371,4.779480524,5.374748352,5.549582551,4.634270432,2.718016936,1.046700199,1.015837973,0.310539419,0.432671671,0.975115651,0.887870924,0.976106363,0.904994832,0.925581011,0.877270163,0.951868219,0.927816144,1.077886441,0.908828747,0.84286338,0.80915163,0.68469193,0.694365094,0.790111118,0.640322715,0.625383264,0.506992758,0.000867825,0.000867825,0.000867825,0.000867825,0.000867825
Nitrogen oxides (NOx expressed as NO2),1A2d,"Pulp, Paper and Print (combustion)",Fuel oil,kilotonne,4.708010304,5.707941696,6.395394528,5.478790752,5.562118368,3.937229856,3.062289888,2.108892726,1.749879936,1.471136882,0.986399996,2.078519877,1.032740551,0.802883023,0.681803136,0.746235405,0.784979522,0.757546892,0.085337314,0.085497839,0.085439161,0.085413703,0.021932275,0.021923003,0.021949782,0.01484641,0.014832362,0.014808703,0.01482915,0.025295845,0.014833619,0.014900977,0.014814984
Nitrogen oxides (NOx expressed as NO2),1A2d,"Pulp, Paper and Print (combustion)",Gas oil,kilotonne,0.768107922,0.797992764,0.799309649,0.789410543,0.759029962,0.709450531,0.779988239,0.76564363,0.816354179,0.561016021,0.487616425,0.858822026,0.756054445,0.487616425,0.299609535,1.133898479,0.556615047,0.304918247,0.028123142,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Nitrogen oxides (NOx expressed as NO2),1A2d,"Pulp, Paper and Print (combustion)",Natural gas,kilotonne,1.881955661,1.889192097,1.840466764,1.666309883,2.088596097,2.368887366,2.552210399,2.223676227,2.290090619,2.578157288,3.182935061,2.960095145,2.818674939,2.823752189,2.523331747,3.151514465,2.960268043,2.743169799,2.486883368,2.114916606,1.958107343,1.825000556,1.793608368,1.880797585,1.957364398,0.918199834,1.029330734,1.076076057,1.064825531,1.019021991,0.981430713,0.94116541,0.868103892
Nitrogen oxides (NOx expressed as NO2),1A2d,"Pulp, Paper and Print (combustion)",Biomass,kilotonne,0.02075085,0.023311983,0.026605972,0.03104811,0.037282436,0.046663885,0.062273396,0.093618729,0.041744424,0.106510466,0.130011815,0.113730609,0.265784985,0.437465304,0.629625464,0.464407055,0.575169735,0.587601439,0.497922677,0.870588918,1.271683575,1.154455922,1.137702897,1.430308348,2.321595947,2.752746615,2.813809487,2.155467015,1.8463547,1.363083985,1.352806378,0.912835116,1.340460941
Nitrogen oxides (NOx expressed as NO2),1A2d,"Pulp, Paper and Print (combustion)",Biogas,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,2.84E-19,4.54E-17,7.63E-15,1.42E-12,1.83E-10,1.81E-08,1.34E-06,4.56E-05,0.000576246,0.003607112,0.010826896,0.022542646,0.032729787,0.029517047,0.028111473,0.02991864,0.130316759,0.126802825,0.136943035,0.121682521
Nitrogen oxides (NOx expressed as NO2),1A2e,"Food & drink, tobacco (combustion)",Coal,kilotonne,2.299148261,2.805567913,2.914875754,2.909502108,2.600828693,2.101145067,1.18633449,1.262920173,0.658800155,0.613000072,0.487954519,0.466890131,0.353480703,0.349044793,0.302924668,0.2454232,0.221548666,0.273457777,0.30529337,0.329951263,0.306600979,0.324268213,0.318062478,0.369161178,0.398345171,0.358517445,0.31378347,0.35512092,0.387333623,0.316641028,0.309254831,0.274724721,0.25175259
Nitrogen oxides (NOx expressed as NO2),1A2e,"Food & drink, tobacco (combustion)",Fuel oil,kilotonne,3.2120928,3.2445792,3.2405184,3.0131136,2.619216,2.010096,1.7948736,1.302464,0.9989568,0.975700157,0.625890902,0.767591038,0.393701295,0.305192703,0.270346948,0.212577165,0.202340105,0.25641176,0.30938556,0.361592166,0.413479003,0.399107768,0.359980035,0.398981152,0.412508385,0.289118369,0.021542211,0.019393656,0.158824129,0.197238557,0.189166176,0.067543893,0.004962326
Nitrogen oxides (NOx expressed as NO2),1A2e,"Food & drink, tobacco (combustion)",Gas oil,kilotonne,2.979018559,3.094923496,3.100030882,3.061638335,2.943810733,2.75152259,3.025095009,2.969461086,3.166136141,2.730322575,2.941771666,4.214373846,3.479481975,3.24265331,2.604266314,5.417951892,3.061065497,2.282651765,0.26221767,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Nitrogen oxides (NOx expressed as NO2),1A2e,"Food & drink, tobacco (combustion)",Natural gas,kilotonne,3.321031843,3.163150009,3.331056086,3.011616863,3.432468015,4.073351311,4.541316408,4.459117612,4.555851552,4.828507003,5.145434812,5.115688037,4.998567007,4.934212121,4.936289246,4.369776632,3.850939052,3.54703044,3.495033999,2.9866794,3.174513386,3.276653767,3.359686909,3.604568985,3.489295187,3.058188985,3.060624264,3.138765351,3.30818146,3.238583181,3.157219308,3.303628711,3.157373634
Nitrogen oxides (NOx expressed as NO2),1A2e,"Food & drink, tobacco (combustion)",Biogas,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,4.77E-19,7.64E-17,1.28E-14,2.38E-12,3.08E-10,3.05E-08,2.24E-06,7.66E-05,0.000968659,0.006063489,0.018199812,0.037893773,0.05501817,0.085840392,0.0907599,0.087346364,0.134734276,0.130015565,0.118770975,0.168468045
Nitrogen oxides (NOx expressed as NO2),1A2e,"Food & drink, tobacco (combustion)",Biomass,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.003369596,0.027316782,0.06628272,0.060732732,0.281031779,0.325276783,0.286754952,0.282789612,0.221520233,0.170114027
Nitrogen oxides (NOx expressed as NO2),1A2f,Lime production - non decarbonising,Coal,kilotonne,11.75526029,10.44749686,10.44749686,10.44749686,10.44749686,13.77914325,10.14912489,6.233403489,5.893493889,5.98595,5.563875556,4.215466015,3.481943927,3.795569143,3.794460525,4.619992876,3.913917529,3.663216,3.28714,2.081370746,4.461881666,5.943814715,7.141663636,6.624384197,4.507882555,7.03940634,3.501069215,5.129580447,5.721210289,3.483779796,4.241853562,1.712744714,1.736799521
Nitrogen oxides (NOx expressed as NO2),1A2f,Lime production - non decarbonising,Coke,kilotonne,0.009954263,0.009785819,0.009785819,0.009297914,0.010089341,0.009898794,0.009519338,0.009714617,0.011352356,0.011352356,0.011352356,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Nitrogen oxides (NOx expressed as NO2),1A2f,Lime production - non decarbonising,Natural gas,kilotonne,1.276600836,1.13458,1.13458,1.13458,1.165433,0.503563,0.545817,0.801063,0.211117,0.274316,0.427191,0.572144,0.607643286,0.593603887,0.553702489,0.55606909,0.354975692,0.520004293,0.593511895,0.221270496,0.213184098,0.213221699,0.213259301,0.213296902,0.213334504,0.213372105,0.213409707,0.213447308,0.21348491,0.213522511,0.213560113,0.213597714,0.229304
Nitrogen oxides (NOx expressed as NO2),1A2f,Cement - non-decarbonising,Clinker production,kilotonne,75.16863867,61.76254916,56.22128956,56.9274727,65.61238625,59.16938002,42.1676475,47.495195,50.9593912,42.66429395,39.28562198,32.49342696,31.389543,33.316502,34.57211,32.9715,29.06958882,26.9962898,17.83509994,10.22144734,10.92227161,11.63109676,10.77737723,11.3779,11.44249822,11.497831,11.0316296,9.87033504,11.137474,10.9734422,8.8587926,9.36633,8.708108
Nitrogen oxides (NOx expressed as NO2),1A2f,Mineral products (other): combustion,Biomass,kilotonne,0.008725322,0.009802227,0.011187284,0.013055115,0.015676526,0.019621239,0.026184729,0.039364821,0.017552703,0.044785541,0.054667393,0.047821468,0.111757322,0.183945495,0.264745036,0.195273968,0.241847481,0.247074766,0.209366623,0.366065386,0.534717091,0.485412166,0.478216468,0.599804529,0.968111012,1.139434769,0.953184886,0.876882822,0.659833707,1.056524765,0.925411835,0.963370796,1.08824105
Nitrogen oxides (NOx expressed as NO2),1A2gvii,NRMM: Construction,Gas oil,kilotonne,28.97621822,27.3162322,27.70247126,28.18037643,29.73552398,30.1815852,30.18674566,30.3476691,30.36666989,29.16277238,28.05043004,26.91561673,25.38221236,23.47953487,23.63636224,21.23312201,20.54969272,19.80895846,17.14664059,12.65596016,12.82572428,9.933145528,10.22045823,7.778497364,7.050054843,6.868409279,6.125709625,5.284727737,5.437482301,4.350724591,3.788360366,4.411298364,3.945176112
Nitrogen oxides (NOx expressed as NO2),1A2gvii,NRMM: Construction,Petrol,kilotonne,0.064288461,0.063387647,0.065463972,0.068505258,0.074435425,0.078253376,0.080642728,0.082806863,0.084849751,0.086786749,0.088645689,0.089247799,0.089735318,0.090053066,0.100644172,0.098547792,0.102544814,0.107990818,0.102294334,0.084875969,0.099492899,0.100658911,0.088725824,0.089601467,0.10039754,0.107877651,0.116347558,0.128215588,0.13007685,0.132608075,0.107416761,0.117879441,0.124051079
Nitrogen oxides (NOx expressed as NO2),1A2gvii,NRMM: Generators,Gas oil,kilotonne,4.658828722,4.702326097,4.745953769,4.789711738,4.833600003,4.877618565,4.921767424,10.5127751,12.32933337,8.647296843,11.57497763,9.674771202,8.106402229,8.120580962,8.704065587,10.71738682,10.7713207,13.27812161,4.999769433,4.010321239,3.986168385,3.516340398,3.971997217,2.59420658,1.904527251,1.528791506,1.394707697,1.623791,1.075659712,0.748464012,0.78966588,0.6699192,0.515466093
Nitrogen oxides (NOx expressed as NO2),1A2gvii,NRMM: Generators,Petrol,kilotonne,0.693942437,0.737919226,0.777995044,0.802893744,0.826071958,0.847762487,0.868123335,1.89088942,2.228374074,1.561516129,2.091767211,1.73888379,1.446664144,1.425565915,1.505434649,1.979897577,2.137380636,2.908884114,1.200220557,1.043352643,1.089834618,1.170238036,1.238923748,1.056270758,1.107609949,1.083090286,0.98299536,1.222496741,1.305166206,1.136841839,1.133958977,1.14031274,1.145217346
Nitrogen oxides (NOx expressed as NO2),1A2gvii,NRMM: Mining and Quarrying,Gas oil,kilotonne,6.102505628,5.719315466,5.890069184,6.016990491,6.391425196,6.415399923,6.431775838,6.504339897,6.39763573,6.085484468,5.820174003,5.653112708,5.386960175,5.042564413,5.236790124,4.744716926,4.548884598,4.245794491,3.555451227,2.705322228,2.851147205,2.614754268,2.193997452,2.131078941,2.198821261,1.992461135,1.89445787,1.690376907,1.552628663,1.373060595,1.058158878,1.237239448,1.106231348
Nitrogen oxides (NOx expressed as NO2),1A2gvii,NRMM: Other Industry,Gas oil,kilotonne,5.788121868,5.392002752,6.889875019,7.25926422,7.870962485,6.87730057,6.535256566,6.631044057,5.350488015,4.470645066,4.200073743,5.068000945,5.725646284,5.848494667,5.807584946,4.906418798,5.004486678,4.055457847,2.805752688,2.615364041,2.461662208,2.719230361,2.774628762,2.774530049,2.763249578,2.691166287,2.558919095,1.898685584,1.228038274,0.937745314,0.68266841,1.925542403,1.398464669
Nitrogen oxides (NOx expressed as NO2),1A2gvii,NRMM: Other Industry,Petrol,kilotonne,0.063966425,0.0631797,0.065236716,0.068297649,0.074087348,0.077864819,0.080287103,0.082532525,0.084618484,0.086557674,0.088360006,0.088876668,0.089363101,0.089738521,0.100142123,0.098357275,0.102198734,0.1075285,0.102038292,0.084864023,0.098775149,0.100300677,0.088696048,0.089219899,0.099792558,0.107590112,0.115767446,0.127293367,0.129863138,0.13230477,0.107383617,0.117490372,0.123825902
Nitrogen oxides (NOx expressed as NO2),1A2gvii,NRMM: Waste,Gas oil,kilotonne,5.768566397,5.731712515,5.793168728,5.886483712,6.051143993,6.163390432,6.247537699,6.31330718,6.386841252,6.182823413,5.890592548,5.592422405,5.254873951,4.81637305,4.47517889,4.064625748,3.734677673,3.354986007,3.023033081,2.60363082,2.413879479,2.116277818,1.991053581,1.720623229,1.533427914,1.315194621,1.264700984,1.0482057,0.84879968,0.676613487,0.527858916,0.439297748,0.350416373
Nitrogen oxides (NOx expressed as NO2),1A2gviii,Other industrial combustion,Burning oil,kilotonne,9.751324689,11.19255913,11.20553479,11.85226359,12.04914233,13.73529231,16.03378984,16.74836069,1.921334797,3.212381348,3.382821585,4.336784108,3.433851657,3.420085847,4.053115662,3.800389584,4.006136848,3.90495615,3.839314815,3.924873145,4.010696859,3.541113117,3.611448746,4.237565217,4.10405744,4.013697301,3.741704823,4.517174181,4.85796976,6.871079571,8.95272507,4.704336822,4.685703222
Nitrogen oxides (NOx expressed as NO2),1A2gviii,Other industrial combustion,Coal,kilotonne,6.535832523,6.656174085,8.46135165,3.80427816,2.723357611,4.077753924,1.261523078,1.718534318,1.243487534,1.987820335,2.219766214,1.544322446,1.594077903,1.77144249,1.540639406,1.980259663,2.065716,1.315794646,2.396328758,3.021499708,4.255879994,3.752042895,4.658332767,6.858698689,6.357095013,4.772880671,4.337325695,3.533802142,3.436682937,2.734060771,2.102255541,1.712472481,1.379418403
Nitrogen oxides (NOx expressed as NO2),1A2gviii,Other industrial combustion,Coke,kilotonne,0.219154778,0.147106633,0.388187752,0.531731507,0.147106633,-,-,0.107279267,0.28441021,0.262471122,0.094132095,0.094132095,0.141758972,0.086540797,0.09402692,-,0.06955199,-,0.062285382,-,-,-,-,0.047733849,0.051360982,-,-,-,-,-,-,-,-
Nitrogen oxides (NOx expressed as NO2),1A2gviii,Other industrial combustion,Coke oven gas,kilotonne,0.12443544,0.1006992,0.095904,0.06377616,0.0623376,0.03788208,0.04987008,0.0527472,0.02781216,0.029940865,0.081708306,0.173602867,0.077492617,0.060895348,0.078284637,0.071259669,0.061340798,0.067785547,0.064349186,0.069791738,0.062220118,0.062634902,0.062150587,0.056398745,0.054197748,0.000333266,0.000333266,0.000333266,0.000333266,0.000333266,0.000333266,0.000333266,0.000333266
Nitrogen oxides (NOx expressed as NO2),1A2gviii,Other industrial combustion,Colliery methane,kilotonne,0.2051406,0.1666494,0.1631502,0.0988524,0.0135594,0.0887922,0.08748,0.08748,0.078732,0.06561,0.052488,0.045927,0.039366,0.032805,0.028431,0.024057,0.0205578,0.017496,0.0148716,0.0126846,0.010935,0.0091854,0.0078732,0.006561,0.00557685,0.004741416,0.004028454,0.003424842,0.002913084,0.002280099,0.005512901,0.004835159,0.003129186
